LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NLD,LTINT,TOT,PC_PA,Q,1959-Q1,4.38,
NLD,LTINT,TOT,PC_PA,Q,1959-Q2,4.306667,
NLD,LTINT,TOT,PC_PA,Q,1959-Q3,4.44,
NLD,LTINT,TOT,PC_PA,Q,1959-Q4,4.466667,
NLD,LTINT,TOT,PC_PA,Q,1960-Q1,4.556667,
NLD,LTINT,TOT,PC_PA,Q,1960-Q2,4.513333,
NLD,LTINT,TOT,PC_PA,Q,1960-Q3,4.4,
NLD,LTINT,TOT,PC_PA,Q,1960-Q4,4.35,
NLD,LTINT,TOT,PC_PA,Q,1961-Q1,4.3,
NLD,LTINT,TOT,PC_PA,Q,1961-Q2,4.086667,
NLD,LTINT,TOT,PC_PA,Q,1961-Q3,4.173333,
NLD,LTINT,TOT,PC_PA,Q,1961-Q4,4.156667,
NLD,LTINT,TOT,PC_PA,Q,1962-Q1,4.083333,
NLD,LTINT,TOT,PC_PA,Q,1962-Q2,4.32,
NLD,LTINT,TOT,PC_PA,Q,1962-Q3,4.3,
NLD,LTINT,TOT,PC_PA,Q,1962-Q4,4.24,
NLD,LTINT,TOT,PC_PA,Q,1963-Q1,4.223333,
NLD,LTINT,TOT,PC_PA,Q,1963-Q2,4.203333,
NLD,LTINT,TOT,PC_PA,Q,1963-Q3,4.243333,
NLD,LTINT,TOT,PC_PA,Q,1963-Q4,4.566667,
NLD,LTINT,TOT,PC_PA,Q,1964-Q1,4.843333,
NLD,LTINT,TOT,PC_PA,Q,1964-Q2,4.946667,
NLD,LTINT,TOT,PC_PA,Q,1964-Q3,5.276667,
NLD,LTINT,TOT,PC_PA,Q,1964-Q4,5.29,
NLD,LTINT,TOT,PC_PA,Q,1965-Q1,5.116667,
NLD,LTINT,TOT,PC_PA,Q,1965-Q2,5.36,
NLD,LTINT,TOT,PC_PA,Q,1965-Q3,5.58,
NLD,LTINT,TOT,PC_PA,Q,1965-Q4,5.946667,
NLD,LTINT,TOT,PC_PA,Q,1966-Q1,6.306667,
NLD,LTINT,TOT,PC_PA,Q,1966-Q2,6.666667,
NLD,LTINT,TOT,PC_PA,Q,1966-Q3,6.676667,
NLD,LTINT,TOT,PC_PA,Q,1966-Q4,6.683333,
NLD,LTINT,TOT,PC_PA,Q,1967-Q1,6.466667,
NLD,LTINT,TOT,PC_PA,Q,1967-Q2,6.4,
NLD,LTINT,TOT,PC_PA,Q,1967-Q3,6.41,
NLD,LTINT,TOT,PC_PA,Q,1967-Q4,6.42,
NLD,LTINT,TOT,PC_PA,Q,1968-Q1,6.476666,
NLD,LTINT,TOT,PC_PA,Q,1968-Q2,6.483333,
NLD,LTINT,TOT,PC_PA,Q,1968-Q3,6.56,
NLD,LTINT,TOT,PC_PA,Q,1968-Q4,6.556667,
NLD,LTINT,TOT,PC_PA,Q,1969-Q1,6.913333,
NLD,LTINT,TOT,PC_PA,Q,1969-Q2,7.36,
NLD,LTINT,TOT,PC_PA,Q,1969-Q3,7.753334,
NLD,LTINT,TOT,PC_PA,Q,1969-Q4,7.866667,
NLD,LTINT,TOT,PC_PA,Q,1970-Q1,7.99,
NLD,LTINT,TOT,PC_PA,Q,1970-Q2,8.126667,
NLD,LTINT,TOT,PC_PA,Q,1970-Q3,8.016666,
NLD,LTINT,TOT,PC_PA,Q,1970-Q4,7.91,
NLD,LTINT,TOT,PC_PA,Q,1971-Q1,7.56,
NLD,LTINT,TOT,PC_PA,Q,1971-Q2,7.496666,
NLD,LTINT,TOT,PC_PA,Q,1971-Q3,7.683333,
NLD,LTINT,TOT,PC_PA,Q,1971-Q4,7.763333,
NLD,LTINT,TOT,PC_PA,Q,1972-Q1,7.366667,
NLD,LTINT,TOT,PC_PA,Q,1972-Q2,7.476666,
NLD,LTINT,TOT,PC_PA,Q,1972-Q3,7.25,
NLD,LTINT,TOT,PC_PA,Q,1972-Q4,7.323333,
NLD,LTINT,TOT,PC_PA,Q,1973-Q1,7.38,
NLD,LTINT,TOT,PC_PA,Q,1973-Q2,7.553333,
NLD,LTINT,TOT,PC_PA,Q,1973-Q3,8.286667,
NLD,LTINT,TOT,PC_PA,Q,1973-Q4,8.446667,
NLD,LTINT,TOT,PC_PA,Q,1974-Q1,9.316667,
NLD,LTINT,TOT,PC_PA,Q,1974-Q2,10.04667,
NLD,LTINT,TOT,PC_PA,Q,1974-Q3,10.44,
NLD,LTINT,TOT,PC_PA,Q,1974-Q4,9.493333,
NLD,LTINT,TOT,PC_PA,Q,1975-Q1,8.856667,
NLD,LTINT,TOT,PC_PA,Q,1975-Q2,8.586667,
NLD,LTINT,TOT,PC_PA,Q,1975-Q3,8.886666,
NLD,LTINT,TOT,PC_PA,Q,1975-Q4,8.816667,
NLD,LTINT,TOT,PC_PA,Q,1976-Q1,8.346666,
NLD,LTINT,TOT,PC_PA,Q,1976-Q2,8.81,
NLD,LTINT,TOT,PC_PA,Q,1976-Q3,9.82,
NLD,LTINT,TOT,PC_PA,Q,1976-Q4,8.833333,
NLD,LTINT,TOT,PC_PA,Q,1977-Q1,8.356667,
NLD,LTINT,TOT,PC_PA,Q,1977-Q2,8.133333,
NLD,LTINT,TOT,PC_PA,Q,1977-Q3,7.82,
NLD,LTINT,TOT,PC_PA,Q,1977-Q4,8.093333,
NLD,LTINT,TOT,PC_PA,Q,1978-Q1,7.576667,
NLD,LTINT,TOT,PC_PA,Q,1978-Q2,7.34,
NLD,LTINT,TOT,PC_PA,Q,1978-Q3,7.753334,
NLD,LTINT,TOT,PC_PA,Q,1978-Q4,8.273334,
NLD,LTINT,TOT,PC_PA,Q,1979-Q1,8.386666,
NLD,LTINT,TOT,PC_PA,Q,1979-Q2,8.786667,
NLD,LTINT,TOT,PC_PA,Q,1979-Q3,8.826667,
NLD,LTINT,TOT,PC_PA,Q,1979-Q4,9.1,
NLD,LTINT,TOT,PC_PA,Q,1980-Q1,10.41,
NLD,LTINT,TOT,PC_PA,Q,1980-Q2,10.18333,
NLD,LTINT,TOT,PC_PA,Q,1980-Q3,9.86,
NLD,LTINT,TOT,PC_PA,Q,1980-Q4,10.38,
NLD,LTINT,TOT,PC_PA,Q,1981-Q1,10.92333,
NLD,LTINT,TOT,PC_PA,Q,1981-Q2,11.54,
NLD,LTINT,TOT,PC_PA,Q,1981-Q3,11.99667,
NLD,LTINT,TOT,PC_PA,Q,1981-Q4,11.75,
NLD,LTINT,TOT,PC_PA,Q,1982-Q1,10.86,
NLD,LTINT,TOT,PC_PA,Q,1982-Q2,10.28333,
NLD,LTINT,TOT,PC_PA,Q,1982-Q3,10.24,
NLD,LTINT,TOT,PC_PA,Q,1982-Q4,9.006667,
NLD,LTINT,TOT,PC_PA,Q,1983-Q1,8.07,
NLD,LTINT,TOT,PC_PA,Q,1983-Q2,8.843333,
NLD,LTINT,TOT,PC_PA,Q,1983-Q3,8.97,
NLD,LTINT,TOT,PC_PA,Q,1983-Q4,8.56,
NLD,LTINT,TOT,PC_PA,Q,1984-Q1,8.51,
NLD,LTINT,TOT,PC_PA,Q,1984-Q2,8.55,
NLD,LTINT,TOT,PC_PA,Q,1984-Q3,8.483334,
NLD,LTINT,TOT,PC_PA,Q,1984-Q4,7.77,
NLD,LTINT,TOT,PC_PA,Q,1985-Q1,7.763333,
NLD,LTINT,TOT,PC_PA,Q,1985-Q2,7.53,
NLD,LTINT,TOT,PC_PA,Q,1985-Q3,7.016667,
NLD,LTINT,TOT,PC_PA,Q,1985-Q4,7,
NLD,LTINT,TOT,PC_PA,Q,1986-Q1,6.696667,
NLD,LTINT,TOT,PC_PA,Q,1986-Q2,6.256667,
NLD,LTINT,TOT,PC_PA,Q,1986-Q3,6.093333,
NLD,LTINT,TOT,PC_PA,Q,1986-Q4,6.223333,
NLD,LTINT,TOT,PC_PA,Q,1987-Q1,6.18,
NLD,LTINT,TOT,PC_PA,Q,1987-Q2,6.153333,
NLD,LTINT,TOT,PC_PA,Q,1987-Q3,6.64,
NLD,LTINT,TOT,PC_PA,Q,1987-Q4,6.636667,
NLD,LTINT,TOT,PC_PA,Q,1988-Q1,6.233333,
NLD,LTINT,TOT,PC_PA,Q,1988-Q2,6.393333,
NLD,LTINT,TOT,PC_PA,Q,1988-Q3,6.66,
NLD,LTINT,TOT,PC_PA,Q,1988-Q4,6.376667,
NLD,LTINT,TOT,PC_PA,Q,1989-Q1,6.91,
NLD,LTINT,TOT,PC_PA,Q,1989-Q2,7.22,
NLD,LTINT,TOT,PC_PA,Q,1989-Q3,7.11,
NLD,LTINT,TOT,PC_PA,Q,1989-Q4,7.633333,
NLD,LTINT,TOT,PC_PA,Q,1990-Q1,8.66,
NLD,LTINT,TOT,PC_PA,Q,1990-Q2,8.933333,
NLD,LTINT,TOT,PC_PA,Q,1990-Q3,8.963333,
NLD,LTINT,TOT,PC_PA,Q,1990-Q4,9.126667,
NLD,LTINT,TOT,PC_PA,Q,1991-Q1,8.816667,
NLD,LTINT,TOT,PC_PA,Q,1991-Q2,8.6,
NLD,LTINT,TOT,PC_PA,Q,1991-Q3,8.81,
NLD,LTINT,TOT,PC_PA,Q,1991-Q4,8.73,
NLD,LTINT,TOT,PC_PA,Q,1992-Q1,8.333333,
NLD,LTINT,TOT,PC_PA,Q,1992-Q2,8.31,
NLD,LTINT,TOT,PC_PA,Q,1992-Q3,8.246667,
NLD,LTINT,TOT,PC_PA,Q,1992-Q4,7.52,
NLD,LTINT,TOT,PC_PA,Q,1993-Q1,6.853333,
NLD,LTINT,TOT,PC_PA,Q,1993-Q2,6.62,
NLD,LTINT,TOT,PC_PA,Q,1993-Q3,6.196667,
NLD,LTINT,TOT,PC_PA,Q,1993-Q4,5.773334,
NLD,LTINT,TOT,PC_PA,Q,1994-Q1,5.923333,
NLD,LTINT,TOT,PC_PA,Q,1994-Q2,6.8,
NLD,LTINT,TOT,PC_PA,Q,1994-Q3,7.173333,
NLD,LTINT,TOT,PC_PA,Q,1994-Q4,7.563334,
NLD,LTINT,TOT,PC_PA,Q,1995-Q1,7.556667,
NLD,LTINT,TOT,PC_PA,Q,1995-Q2,6.973333,
NLD,LTINT,TOT,PC_PA,Q,1995-Q3,6.723333,
NLD,LTINT,TOT,PC_PA,Q,1995-Q4,6.343333,
NLD,LTINT,TOT,PC_PA,Q,1996-Q1,6.176667,
NLD,LTINT,TOT,PC_PA,Q,1996-Q2,6.39,
NLD,LTINT,TOT,PC_PA,Q,1996-Q3,6.25,
NLD,LTINT,TOT,PC_PA,Q,1996-Q4,5.786667,
NLD,LTINT,TOT,PC_PA,Q,1997-Q1,5.593333,
NLD,LTINT,TOT,PC_PA,Q,1997-Q2,5.7,
NLD,LTINT,TOT,PC_PA,Q,1997-Q3,5.546667,
NLD,LTINT,TOT,PC_PA,Q,1997-Q4,5.466667,
NLD,LTINT,TOT,PC_PA,Q,1998-Q1,5.006667,
NLD,LTINT,TOT,PC_PA,Q,1998-Q2,4.933333,
NLD,LTINT,TOT,PC_PA,Q,1998-Q3,4.493333,
NLD,LTINT,TOT,PC_PA,Q,1998-Q4,4.093333,
NLD,LTINT,TOT,PC_PA,Q,1999-Q1,3.957333,
NLD,LTINT,TOT,PC_PA,Q,1999-Q2,4.233667,
NLD,LTINT,TOT,PC_PA,Q,1999-Q3,5.022,
NLD,LTINT,TOT,PC_PA,Q,1999-Q4,5.304,
NLD,LTINT,TOT,PC_PA,Q,2000-Q1,5.6,
NLD,LTINT,TOT,PC_PA,Q,2000-Q2,5.399333,
NLD,LTINT,TOT,PC_PA,Q,2000-Q3,5.392,
NLD,LTINT,TOT,PC_PA,Q,2000-Q4,5.224,
NLD,LTINT,TOT,PC_PA,Q,2001-Q1,4.890666,
NLD,LTINT,TOT,PC_PA,Q,2001-Q2,5.137667,
NLD,LTINT,TOT,PC_PA,Q,2001-Q3,5.043334,
NLD,LTINT,TOT,PC_PA,Q,2001-Q4,4.758333,
NLD,LTINT,TOT,PC_PA,Q,2002-Q1,5.088666,
NLD,LTINT,TOT,PC_PA,Q,2002-Q2,5.239333,
NLD,LTINT,TOT,PC_PA,Q,2002-Q3,4.733667,
NLD,LTINT,TOT,PC_PA,Q,2002-Q4,4.499333,
NLD,LTINT,TOT,PC_PA,Q,2003-Q1,4.057667,
NLD,LTINT,TOT,PC_PA,Q,2003-Q2,3.955667,
NLD,LTINT,TOT,PC_PA,Q,2003-Q3,4.144333,
NLD,LTINT,TOT,PC_PA,Q,2003-Q4,4.335,
NLD,LTINT,TOT,PC_PA,Q,2004-Q1,4.079,
NLD,LTINT,TOT,PC_PA,Q,2004-Q2,4.306667,
NLD,LTINT,TOT,PC_PA,Q,2004-Q3,4.180666,
NLD,LTINT,TOT,PC_PA,Q,2004-Q4,3.813667,
NLD,LTINT,TOT,PC_PA,Q,2005-Q1,3.598,
NLD,LTINT,TOT,PC_PA,Q,2005-Q2,3.305,
NLD,LTINT,TOT,PC_PA,Q,2005-Q3,3.223,
NLD,LTINT,TOT,PC_PA,Q,2005-Q4,3.37,
NLD,LTINT,TOT,PC_PA,Q,2006-Q1,3.486333,
NLD,LTINT,TOT,PC_PA,Q,2006-Q2,3.952667,
NLD,LTINT,TOT,PC_PA,Q,2006-Q3,3.89,
NLD,LTINT,TOT,PC_PA,Q,2006-Q4,3.794,
NLD,LTINT,TOT,PC_PA,Q,2007-Q1,4.034667,
NLD,LTINT,TOT,PC_PA,Q,2007-Q2,4.377333,
NLD,LTINT,TOT,PC_PA,Q,2007-Q3,4.433,
NLD,LTINT,TOT,PC_PA,Q,2007-Q4,4.307667,
NLD,LTINT,TOT,PC_PA,Q,2008-Q1,4.049333,
NLD,LTINT,TOT,PC_PA,Q,2008-Q2,4.432333,
NLD,LTINT,TOT,PC_PA,Q,2008-Q3,4.479333,
NLD,LTINT,TOT,PC_PA,Q,2008-Q4,3.946,
NLD,LTINT,TOT,PC_PA,Q,2009-Q1,3.739333,
NLD,LTINT,TOT,PC_PA,Q,2009-Q2,3.86,
NLD,LTINT,TOT,PC_PA,Q,2009-Q3,3.651,
NLD,LTINT,TOT,PC_PA,Q,2009-Q4,3.497,
NLD,LTINT,TOT,PC_PA,Q,2010-Q1,3.397,
NLD,LTINT,TOT,PC_PA,Q,2010-Q2,3.079333,
NLD,LTINT,TOT,PC_PA,Q,2010-Q3,2.645,
NLD,LTINT,TOT,PC_PA,Q,2010-Q4,2.839,
NLD,LTINT,TOT,PC_PA,Q,2011-Q1,3.353,
NLD,LTINT,TOT,PC_PA,Q,2011-Q2,3.444667,
NLD,LTINT,TOT,PC_PA,Q,2011-Q3,2.728667,
NLD,LTINT,TOT,PC_PA,Q,2011-Q4,2.428667,
NLD,LTINT,TOT,PC_PA,Q,2012-Q1,2.227333,
NLD,LTINT,TOT,PC_PA,Q,2012-Q2,2.064333,
NLD,LTINT,TOT,PC_PA,Q,2012-Q3,1.782667,
NLD,LTINT,TOT,PC_PA,Q,2012-Q4,1.659667,
NLD,LTINT,TOT,PC_PA,Q,2013-Q1,1.739667,
NLD,LTINT,TOT,PC_PA,Q,2013-Q2,1.782333,
NLD,LTINT,TOT,PC_PA,Q,2013-Q3,2.183333,
NLD,LTINT,TOT,PC_PA,Q,2013-Q4,2.130333,
NLD,LTINT,TOT,PC_PA,Q,2014-Q1,1.933,
NLD,LTINT,TOT,PC_PA,Q,2014-Q2,1.717667,
NLD,LTINT,TOT,PC_PA,Q,2014-Q3,1.253667,
NLD,LTINT,TOT,PC_PA,Q,2014-Q4,0.9143333,
NLD,LTINT,TOT,PC_PA,Q,2015-Q1,0.4206667,
NLD,LTINT,TOT,PC_PA,Q,2015-Q2,0.7073333,
NLD,LTINT,TOT,PC_PA,Q,2015-Q3,0.9016666,
NLD,LTINT,TOT,PC_PA,Q,2015-Q4,0.7316667,
NLD,LTINT,TOT,PC_PA,Q,2016-Q1,0.4456667,
NLD,LTINT,TOT,PC_PA,Q,2016-Q2,0.343,
NLD,LTINT,TOT,PC_PA,Q,2016-Q3,0.05,
NLD,LTINT,TOT,PC_PA,Q,2016-Q4,0.3256667,
NLD,LTINT,TOT,PC_PA,Q,2017-Q1,0.484,
NLD,LTINT,TOT,PC_PA,Q,2017-Q2,0.53,
NLD,LTINT,TOT,PC_PA,Q,2017-Q3,0.5873333,
NLD,LTINT,TOT,PC_PA,Q,2017-Q4,0.487,
NLD,LTINT,TOT,PC_PA,Q,2018-Q1,0.6666667,
NLD,LTINT,TOT,PC_PA,Q,2018-Q2,0.6433333,
NLD,LTINT,TOT,PC_PA,Q,2018-Q3,0.4966667,
NLD,LTINT,TOT,PC_PA,Q,2018-Q4,0.5,
NLD,LTINT,TOT,PC_PA,Q,2019-Q1,0.24,
NLD,LTINT,TOT,PC_PA,Q,2019-Q2,0.07333333,
PRT,LTINT,TOT,PC_PA,Q,1993-Q3,10.25667,
PRT,LTINT,TOT,PC_PA,Q,1993-Q4,9.283334,
PRT,LTINT,TOT,PC_PA,Q,1994-Q1,8.826667,
PRT,LTINT,TOT,PC_PA,Q,1994-Q2,10.02,
PRT,LTINT,TOT,PC_PA,Q,1994-Q3,11.5,
PRT,LTINT,TOT,PC_PA,Q,1994-Q4,11.56667,
PRT,LTINT,TOT,PC_PA,Q,1995-Q1,11.82333,
PRT,LTINT,TOT,PC_PA,Q,1995-Q2,11.99,
PRT,LTINT,TOT,PC_PA,Q,1995-Q3,11.38333,
PRT,LTINT,TOT,PC_PA,Q,1995-Q4,10.66333,
PRT,LTINT,TOT,PC_PA,Q,1996-Q1,9.45,
PRT,LTINT,TOT,PC_PA,Q,1996-Q2,8.97,
PRT,LTINT,TOT,PC_PA,Q,1996-Q3,8.58,
PRT,LTINT,TOT,PC_PA,Q,1996-Q4,7.236667,
PRT,LTINT,TOT,PC_PA,Q,1997-Q1,6.75,
PRT,LTINT,TOT,PC_PA,Q,1997-Q2,6.566667,
PRT,LTINT,TOT,PC_PA,Q,1997-Q3,6.246666,
PRT,LTINT,TOT,PC_PA,Q,1997-Q4,5.87,
PRT,LTINT,TOT,PC_PA,Q,1998-Q1,5.323333,
PRT,LTINT,TOT,PC_PA,Q,1998-Q2,5.136667,
PRT,LTINT,TOT,PC_PA,Q,1998-Q3,4.723333,
PRT,LTINT,TOT,PC_PA,Q,1998-Q4,4.326667,
PRT,LTINT,TOT,PC_PA,Q,1999-Q1,4.053333,
PRT,LTINT,TOT,PC_PA,Q,1999-Q2,4.37,
PRT,LTINT,TOT,PC_PA,Q,1999-Q3,5.206666,
PRT,LTINT,TOT,PC_PA,Q,1999-Q4,5.48,
PRT,LTINT,TOT,PC_PA,Q,2000-Q1,5.733333,
PRT,LTINT,TOT,PC_PA,Q,2000-Q2,5.58,
PRT,LTINT,TOT,PC_PA,Q,2000-Q3,5.603333,
PRT,LTINT,TOT,PC_PA,Q,2000-Q4,5.463333,
PRT,LTINT,TOT,PC_PA,Q,2001-Q1,5.13,
PRT,LTINT,TOT,PC_PA,Q,2001-Q2,5.356667,
PRT,LTINT,TOT,PC_PA,Q,2001-Q3,5.25,
PRT,LTINT,TOT,PC_PA,Q,2001-Q4,4.896667,
PRT,LTINT,TOT,PC_PA,Q,2002-Q1,5.206666,
PRT,LTINT,TOT,PC_PA,Q,2002-Q2,5.35,
PRT,LTINT,TOT,PC_PA,Q,2002-Q3,4.866667,
PRT,LTINT,TOT,PC_PA,Q,2002-Q4,4.603333,
PRT,LTINT,TOT,PC_PA,Q,2003-Q1,4.131333,
PRT,LTINT,TOT,PC_PA,Q,2003-Q2,3.956333,
PRT,LTINT,TOT,PC_PA,Q,2003-Q3,4.218333,
PRT,LTINT,TOT,PC_PA,Q,2003-Q4,4.414333,
PRT,LTINT,TOT,PC_PA,Q,2004-Q1,4.145667,
PRT,LTINT,TOT,PC_PA,Q,2004-Q2,4.379667,
PRT,LTINT,TOT,PC_PA,Q,2004-Q3,4.217333,
PRT,LTINT,TOT,PC_PA,Q,2004-Q4,3.833,
PRT,LTINT,TOT,PC_PA,Q,2005-Q1,3.602,
PRT,LTINT,TOT,PC_PA,Q,2005-Q2,3.348667,
PRT,LTINT,TOT,PC_PA,Q,2005-Q3,3.324,
PRT,LTINT,TOT,PC_PA,Q,2005-Q4,3.477,
PRT,LTINT,TOT,PC_PA,Q,2006-Q1,3.607,
PRT,LTINT,TOT,PC_PA,Q,2006-Q2,4.066,
PRT,LTINT,TOT,PC_PA,Q,2006-Q3,4.044667,
PRT,LTINT,TOT,PC_PA,Q,2006-Q4,3.941,
PRT,LTINT,TOT,PC_PA,Q,2007-Q1,4.156827,
PRT,LTINT,TOT,PC_PA,Q,2007-Q2,4.496061,
PRT,LTINT,TOT,PC_PA,Q,2007-Q3,4.595356,
PRT,LTINT,TOT,PC_PA,Q,2007-Q4,4.448321,
PRT,LTINT,TOT,PC_PA,Q,2008-Q1,4.312117,
PRT,LTINT,TOT,PC_PA,Q,2008-Q2,4.694927,
PRT,LTINT,TOT,PC_PA,Q,2008-Q3,4.768374,
PRT,LTINT,TOT,PC_PA,Q,2008-Q4,4.304002,
PRT,LTINT,TOT,PC_PA,Q,2009-Q1,4.502756,
PRT,LTINT,TOT,PC_PA,Q,2009-Q2,4.439181,
PRT,LTINT,TOT,PC_PA,Q,2009-Q3,4.044983,
PRT,LTINT,TOT,PC_PA,Q,2009-Q4,3.853674,
PRT,LTINT,TOT,PC_PA,Q,2010-Q1,4.34789,
PRT,LTINT,TOT,PC_PA,Q,2010-Q2,5.114105,
PRT,LTINT,TOT,PC_PA,Q,2010-Q3,5.625349,
PRT,LTINT,TOT,PC_PA,Q,2010-Q4,6.49829,
PRT,LTINT,TOT,PC_PA,Q,2011-Q1,7.358986,
PRT,LTINT,TOT,PC_PA,Q,2011-Q2,9.894537,
PRT,LTINT,TOT,PC_PA,Q,2011-Q3,11.47395,
PRT,LTINT,TOT,PC_PA,Q,2011-Q4,12.22901,
PRT,LTINT,TOT,PC_PA,Q,2012-Q1,13.22314,
PRT,LTINT,TOT,PC_PA,Q,2012-Q2,11.3828,
PRT,LTINT,TOT,PC_PA,Q,2012-Q3,9.665568,
PRT,LTINT,TOT,PC_PA,Q,2012-Q4,7.914547,
PRT,LTINT,TOT,PC_PA,Q,2013-Q1,6.245754,
PRT,LTINT,TOT,PC_PA,Q,2013-Q2,5.968311,
PRT,LTINT,TOT,PC_PA,Q,2013-Q3,6.843016,
PRT,LTINT,TOT,PC_PA,Q,2013-Q4,6.115437,
PRT,LTINT,TOT,PC_PA,Q,2014-Q1,4.859264,
PRT,LTINT,TOT,PC_PA,Q,2014-Q2,3.660788,
PRT,LTINT,TOT,PC_PA,Q,2014-Q3,3.446051,
PRT,LTINT,TOT,PC_PA,Q,2014-Q4,3.049697,
PRT,LTINT,TOT,PC_PA,Q,2015-Q1,2.183333,
PRT,LTINT,TOT,PC_PA,Q,2015-Q2,2.403333,
PRT,LTINT,TOT,PC_PA,Q,2015-Q3,2.616667,
PRT,LTINT,TOT,PC_PA,Q,2015-Q4,2.49,
PRT,LTINT,TOT,PC_PA,Q,2016-Q1,2.926667,
PRT,LTINT,TOT,PC_PA,Q,2016-Q2,3.156667,
PRT,LTINT,TOT,PC_PA,Q,2016-Q3,3.076667,
PRT,LTINT,TOT,PC_PA,Q,2016-Q4,3.526667,
PRT,LTINT,TOT,PC_PA,Q,2017-Q1,3.993333,
PRT,LTINT,TOT,PC_PA,Q,2017-Q2,3.343333,
PRT,LTINT,TOT,PC_PA,Q,2017-Q3,2.83,
PRT,LTINT,TOT,PC_PA,Q,2017-Q4,2.043333,
PRT,LTINT,TOT,PC_PA,Q,2018-Q1,1.89,
PRT,LTINT,TOT,PC_PA,Q,2018-Q2,1.79,
PRT,LTINT,TOT,PC_PA,Q,2018-Q3,1.82,
PRT,LTINT,TOT,PC_PA,Q,2018-Q4,1.856667,
PRT,LTINT,TOT,PC_PA,Q,2019-Q1,1.513333,
PRT,LTINT,TOT,PC_PA,Q,2019-Q2,0.93,
HUN,LTINT,TOT,PC_PA,Q,1999-Q2,9.82,
HUN,LTINT,TOT,PC_PA,Q,1999-Q3,10.42,
HUN,LTINT,TOT,PC_PA,Q,1999-Q4,9.766666,
HUN,LTINT,TOT,PC_PA,Q,2000-Q1,8.516666,
HUN,LTINT,TOT,PC_PA,Q,2000-Q2,8.56,
HUN,LTINT,TOT,PC_PA,Q,2000-Q3,8.213333,
HUN,LTINT,TOT,PC_PA,Q,2000-Q4,8.91,
HUN,LTINT,TOT,PC_PA,Q,2001-Q1,8.32,
HUN,LTINT,TOT,PC_PA,Q,2001-Q2,8.16,
HUN,LTINT,TOT,PC_PA,Q,2001-Q3,7.823333,
HUN,LTINT,TOT,PC_PA,Q,2001-Q4,7.476666,
HUN,LTINT,TOT,PC_PA,Q,2002-Q1,6.846667,
HUN,LTINT,TOT,PC_PA,Q,2002-Q2,7.163333,
HUN,LTINT,TOT,PC_PA,Q,2002-Q3,7.51,
HUN,LTINT,TOT,PC_PA,Q,2002-Q4,6.823333,
HUN,LTINT,TOT,PC_PA,Q,2003-Q1,6.506667,
HUN,LTINT,TOT,PC_PA,Q,2003-Q2,6.113333,
HUN,LTINT,TOT,PC_PA,Q,2003-Q3,7.013333,
HUN,LTINT,TOT,PC_PA,Q,2003-Q4,7.46,
HUN,LTINT,TOT,PC_PA,Q,2004-Q1,8.366667,
HUN,LTINT,TOT,PC_PA,Q,2004-Q2,8.363334,
HUN,LTINT,TOT,PC_PA,Q,2004-Q3,8.48,
HUN,LTINT,TOT,PC_PA,Q,2004-Q4,7.956666,
HUN,LTINT,TOT,PC_PA,Q,2005-Q1,7.043334,
HUN,LTINT,TOT,PC_PA,Q,2005-Q2,6.84,
HUN,LTINT,TOT,PC_PA,Q,2005-Q3,5.876667,
HUN,LTINT,TOT,PC_PA,Q,2005-Q4,6.633333,
HUN,LTINT,TOT,PC_PA,Q,2006-Q1,6.79,
HUN,LTINT,TOT,PC_PA,Q,2006-Q2,7.036667,
HUN,LTINT,TOT,PC_PA,Q,2006-Q3,7.54,
HUN,LTINT,TOT,PC_PA,Q,2006-Q4,7.096667,
HUN,LTINT,TOT,PC_PA,Q,2007-Q1,6.903333,
HUN,LTINT,TOT,PC_PA,Q,2007-Q2,6.63,
HUN,LTINT,TOT,PC_PA,Q,2007-Q3,6.683333,
HUN,LTINT,TOT,PC_PA,Q,2007-Q4,6.76,
HUN,LTINT,TOT,PC_PA,Q,2008-Q1,7.7,
HUN,LTINT,TOT,PC_PA,Q,2008-Q2,8.2,
HUN,LTINT,TOT,PC_PA,Q,2008-Q3,7.956666,
HUN,LTINT,TOT,PC_PA,Q,2008-Q4,9.096666,
HUN,LTINT,TOT,PC_PA,Q,2009-Q1,10.35333,
HUN,LTINT,TOT,PC_PA,Q,2009-Q2,10.26333,
HUN,LTINT,TOT,PC_PA,Q,2009-Q3,8.373333,
HUN,LTINT,TOT,PC_PA,Q,2009-Q4,7.503334,
HUN,LTINT,TOT,PC_PA,Q,2010-Q1,7.49,
HUN,LTINT,TOT,PC_PA,Q,2010-Q2,7.08,
HUN,LTINT,TOT,PC_PA,Q,2010-Q3,7.166667,
HUN,LTINT,TOT,PC_PA,Q,2010-Q4,7.39,
HUN,LTINT,TOT,PC_PA,Q,2011-Q1,7.461,
HUN,LTINT,TOT,PC_PA,Q,2011-Q2,7.126667,
HUN,LTINT,TOT,PC_PA,Q,2011-Q3,7.493968,
HUN,LTINT,TOT,PC_PA,Q,2011-Q4,8.46,
HUN,LTINT,TOT,PC_PA,Q,2012-Q1,8.946667,
HUN,LTINT,TOT,PC_PA,Q,2012-Q2,8.466666,
HUN,LTINT,TOT,PC_PA,Q,2012-Q3,7.4,
HUN,LTINT,TOT,PC_PA,Q,2012-Q4,6.75,
HUN,LTINT,TOT,PC_PA,Q,2013-Q1,6.3,
